{'qubits': 10, 'depth': 10, 'seconds': 0.003574114000002737, 'xeb': 0.6819340578495969, 'hog_prob': 1.0000003834856557, 'qv_pass': True, 'eplg': 0.0375587287051774}
{'qubits': 12, 'depth': 2, 'seconds': 0.0036962739995942684, 'xeb': 0.5564678439086604, 'hog_prob': 0.9999998533077274, 'qv_pass': True, 'eplg': 0.25403227689888586}
{'qubits': 12, 'depth': 11, 'seconds': 0.007852620001358446, 'xeb': 0.18649047952403447, 'hog_prob': 0.6660298295223157, 'qv_pass': False, 'eplg': 0.14158744580879368}
{'qubits': 12, 'depth': 6, 'seconds': 0.005441360999611788, 'xeb': 0.4013762770067762, 'hog_prob': 0.7437678355847765, 'qv_pass': True, 'eplg': 0.14113425163885507}
{'qubits': 12, 'depth': 10, 'seconds': 0.007308256999749574, 'xeb': 0.3272783164198702, 'hog_prob': 1.0000001936110152, 'qv_pass': True, 'eplg': 0.10568251208159896}
{'qubits': 12, 'depth': 9, 'seconds': 0.007042577000902384, 'xeb': 0.18153607036681627, 'hog_prob': 0.6031488267426539, 'qv_pass': False, 'eplg': 0.17270090774477354}
{'qubits': 12, 'depth': 3, 'seconds': 0.004302556000766344, 'xeb': 0.3432207768016328, 'hog_prob': 0.7311611084596734, 'qv_pass': True, 'eplg': 0.2998498439116596}
{'qubits': 12, 'depth': 4, 'seconds': 0.004801948000022094, 'xeb': 0.3817364932409395, 'hog_prob': 0.9282597018667658, 'qv_pass': True, 'eplg': 0.2139667456921056}
{'qubits': 12, 'depth': 5, 'seconds': 0.005089909000162152, 'xeb': 0.2719269067649759, 'hog_prob': 0.6602986108857181, 'qv_pass': False, 'eplg': 0.22929098937563963}
{'qubits': 12, 'depth': 1, 'seconds': 0.003573103000235278, 'xeb': -0.26671584382738817, 'hog_prob': 0.2812499573919922, 'qv_pass': False, 'eplg': 1.2667158438273882}
{'qubits': 12, 'depth': 7, 'seconds': 0.006345623998640804, 'xeb': 0.18534429289735335, 'hog_prob': 0.6386147715994035, 'qv_pass': False, 'eplg': 0.21399446821800172}
{'qubits': 12, 'depth': 8, 'seconds': 0.006885236000016448, 'xeb': 0.15432381931474978, 'hog_prob': 0.6990127252635858, 'qv_pass': True, 'eplg': 0.2083118939102071}
{'qubits': 12, 'depth': 12, 'seconds': 0.008848593000948313, 'xeb': 0.41941249751647636, 'hog_prob': 0.9008414760162964, 'qv_pass': True, 'eplg': 0.0698490214956079}
{'qubits': 14, 'depth': 12, 'seconds': 0.013908213000831893, 'xeb': 0.4296461998249231, 'hog_prob': 1.000000022662207, 'qv_pass': True, 'eplg': 0.06797853490114436}
{'qubits': 14, 'depth': 2, 'seconds': 0.010888120999879902, 'xeb': 0.999999741705717, 'hog_prob': 1.0000001357679764, 'qv_pass': True, 'eplg': 1.2914714986322906e-07}
